V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18
Os01g0179000	1243.43086566335	2380.73098281189	3001.37503248767	1694.39224217768	1785.16088072605	2207.96145161373	1256.40182054889	2532.22256814852	3957.29416097173	2422.10949013513	2711.78042048664	2024.83253262026	1055.69190758643	2370.43309461563	2894.48068098291	1930.03381552207	1951.39259485238	1764.07729136547
Os01g0183950	7.33325622271516	16.9620531141324	19.1511778565017	9.86157394513872	18.0322186983447	11.6400255409857	1.89853995441409	9.46295477553366	19.022211891344	3.36961164661728	6.94452290063978	24.1732226860008	4.02426838821133	19.1502570350642	30.1822593398156	11.1404950270695	9.50705766644386	6.71015065219267
Os01g0185350	575.490163758139	976.630031326411	1261.02821045171	930.745588517744	1007.79852182112	1031.97371416023	755.575260821043	813.338165956906	1119.95561171623	843.651784972223	803.468994114542	1210.58762667562	601.373671676127	1032.6408494664	819.371483601604	764.15833758824	1134.24037266257	930.977582250387
Os01g0186950	9.06347222948527	55.6878282163747	85.0990436188362	30.3720096200474	14.3477676577126	37.8726637299423	11.7647176370605	27.0248192864912	154.667036278716	205.441746982668	196.864756505259	40.3069003140402	48.9225729783167	44.007101428946	59.6289561996146	149.976578810028	153.905519814027	173.126126179017
Os01g0187600	106.148619257067	175.823565396886	238.778345405464	70.0005624794705	135.619283468442	213.902903988761	120.238872401403	233.606010832096	491.118135814021	88.8553988704352	137.414598247794	271.705377037918	115.005947096492	183.731232859925	285.861149364728	33.6008968575474	73.1967748122145	48.6073508155578
Os01g0192000	1434.54070721452	2156.52901191409	1716.04868019865	1591.67457551889	1868.30018213072	1440.61964300129	1581.99088450208	2780.05580411751	2488.02255317913	2200.37390150629	2452.7756435565	1555.96510350559	1447.34868962441	3186.91286682635	2732.00913215461	2122.62145156458	2294.0540800355	1139.62829480767
Os01g0192300	484.265273437892	775.166676240678	658.646157188856	823.937914314521	888.465346252173	564.088504037307	497.435138214322	1406.11718748776	945.293079084187	1011.94539694572	1268.86388426995	593.571712227232	412.732793671366	1337.26147308511	1043.84768014387	959.265670095285	1135.79830755967	541.706091207882
Os01g0192550	35.8230508326645	150.57047930422	120.59969541048	48.2806324071515	149.891258644855	93.4520691251005	35.4740325668946	168.624015232329	110.84264799805	53.003919518336	198.556438365541	70.9053147623485	14.9378709269576	157.756394771303	159.193020005697	73.6116023186753	177.888768926912	106.845871964627
Os01g0192900	189.557605514582	852.206958291632	720.923662219267	564.856151917386	475.572775371808	502.297916836204	151.236627353734	424.205937796448	621.369083771695	373.439967392528	438.05721192953	545.158729682788	220.448638344104	391.395607430195	694.256788975285	367.196942525451	609.935346883891	445.447182497769
Os01g0195400	2387.33467890769	4237.57452091788	4203.52776536182	2510.52704514865	3653.30901453893	4555.81387486532	2622.33082653113	3702.70080332614	4243.93586323696	2424.65670743196	3948.67196275215	4305.5396312811	2420.18530904454	2904.71366887349	3609.85693128389	2825.15011384882	4738.99829179935	3594.44190661496
Os01g0197700	0	395.74772275194	1295.32626162034	1.02561311711385	182.251311853279	885.584274106272	1.95627638100808	393.406191523178	1990.97468371548	2.0972619539405	244.353708719778	1298.15738056886	3.86780113250068	360.325069458271	1626.87200348529	8.15843504825478	205.321412809132	2145.8901208755
Os01g0201100	89.7224704286883	106.872352532605	179.863045091129	125.292296343274	62.0728299773373	123.7942727005	123.045436746466	160.938639838097	252.90258953346	230.05925496782	140.74482442112	115.136388341635	87.8160038100316	120.618572825422	206.620659480265	72.4492599050996	79.6251741727557	67.819586652151
Os01g0207400	347.736380187011	540.699208580755	532.283248393994	533.799291981954	768.134932156776	442.527196987314	324.121018525832	744.757997048476	594.350149870387	469.4686698243	690.981166385624	409.682115745199	356.355035933445	850.060629174482	597.28220691451	810.853827114623	732.133113850522	765.766474684619
Os01g0209800	184.537274623401	233.106111874869	280.552609097287	130.8103370286	100.250260405991	161.563688779528	163.596980146116	311.409862388241	368.558174544824	152.348905832163	191.674370982305	118.146149686149	160.108416053737	227.322466873143	272.459651407598	171.988212133775	233.026306062336	193.145187342406
Os01g0209901	17.2908831783983	112.171209865669	110.74913467933	45.6816805835004	152.317094321643	59.3668472666634	56.3614213929397	158.39147364706	140.200104053091	76.3450953834538	156.209052935065	167.297428586003	43.2961558473257	114.125357718719	86.2511430585402	24.9347112747323	61.6423528972788	57.0772762135101
Os01g0213400	43.7952071316057	103.531328738813	104.740258574257	75.1611644453419	85.2341826606803	87.1569004607217	104.167670617447	110.318305310348	185.635043324637	146.861532801	122.208112892155	107.567740467897	71.2043297551997	109.391353469457	170.703589710661	115.370969567831	102.055101050531	61.8082824749785
Os01g0216000	2704.52499093724	4287.76294681527	6317.9666617871	1460.28365727161	3484.62956450922	4010.75304093987	4522.87639384335	8850.41385884851	8822.91866398374	4774.13681891794	6072.66553001616	6181.9786830904	2596.85339005792	3813.58445712245	6202.86204037124	1666.33704525398	2907.87541244586	1238.15373142562
Os01g0221400	1.72630051113253	8.40679181605376	11.5563096503447	2.06112274779484	9.37900601450958	8.22582015917538	1.81365582780321	8.39438915505779	12.4719045899564	6.59541376215108	8.86395933426581	24.4753760729289	1.94356343626301	16.1128734022763	12.190118918005	4.71909431897476	9.30302595515493	9.66775343453139
Os01g0225600	22.9018216733706	34.6983464002967	45.1657700975872	43.2786489782606	81.7482695276447	85.0721795791192	36.362083624972	54.0025028718959	56.0987519997986	36.8550001799902	66.0578603265472	69.34255671809	13.6666617840634	29.7487129234878	52.5174911000815	34.2904209962242	49.3308266282452	67.8855400920723
Os01g0227100	387.767422001122	462.640255060368	500.465061854518	292.827664637257	493.98860850339	600.726840329723	512.305531664909	804.470230313605	912.221370566051	638.387271757154	562.296923782702	747.125120000599	310.991958910649	414.907535120419	700.984803085694	256.49162524936	444.765020765533	285.471072905379
Os01g0239700	1517.62871282147	2035.28684719841	1986.53413403111	1614.04467543141	1977.68672638012	1795.3564721356	1307.57873827673	2017.52705901788	2336.70324700636	1521.25952808916	1811.27534896072	1946.68657692901	1457.67037100196	2020.01099590529	2278.43844716859	2010.24201768291	2372.95862204313	2907.67094705247
Os01g0248701	7.32410224075071	62.2084467288767	33.0110380930965	8.30497802754181	42.3248450784337	29.149212085933	2.86848931111098	23.2286904143986	40.7512633832562	17.0526937776381	33.4528151988513	42.5357880948931	14.2345801482379	25.1900261927195	41.6996455950231	24.7217465440737	58.230641124685	10.477157613413
Os01g0249050	36.1285913207394	120.05752967339	159.487986885412	31.4115430467608	211.97130134695	129.095058481897	64.4101813037271	197.128199457236	251.64701117792	61.7232686429295	138.986704841217	275.072014292673	34.1234344562333	163.243788786608	211.821251856671	15.8441087460124	135.161759631376	65.087154633547
Os01g0249100	119.199861258471	208.915921143094	274.982992335213	59.5498182910183	230.619784112215	227.808312153501	143.152756370986	427.405011524432	472.776958737784	94.981060904077	351.519452281375	272.31593684776	67.1353451173754	167.498865494192	292.993839201171	18.3409749097549	104.183884822654	62.27280768879
Os01g0254850	21.2837856633355	22.5630393718635	71.3711698430305	54.9185706912303	58.2667547936163	82.5169180824385	15.5725228857454	41.4220112611603	101.864467651868	30.9251640957795	38.9717607714167	102.608275855473	31.2507465177165	55.1029094172209	99.9203565435466	25.4491403619376	44.5104576280916	69.9700686242146
Os01g0257100	995.772998319959	1681.16036549048	1755.00334582996	842.960430876775	2528.6007781404	2250.8377759986	1032.97491451458	1978.6780869493	1895.2741622321	920.755401574337	2253.21862058751	1915.26116462462	844.661224305923	1533.83025937792	1806.24797182102	953.498477327714	1924.52640211048	1365.70561396802
Os01g0261200	553.504578555497	745.643163265501	841.632925766529	804.47960420363	793.394617787896	657.359952768175	517.623952828675	909.731656073551	937.070678987848	796.496007542722	889.147238377116	710.279382520565	662.340499131016	958.55171782768	878.451537138203	777.425598436676	760.428743353837	626.187736950204
Os01g0264600	84.3563159828641	171.296623730125	181.526824768927	70.3015281801624	106.051634614419	190.873785451229	86.0353634291896	168.206831719721	188.816243109494	76.2958232999398	88.9428730876532	182.240026178274	67.062926791879	65.4877857144742	180.049798667743	45.0536441250672	97.8337477250203	79.2136264834737
Os01g0268600	7.63587163141053	5.73566566178304	15.9232788989318	15.6478182109075	7.08107815845847	19.125787166307	12.7811080484671	16.8608087186323	44.7147748283836	30.6864165388005	29.7156663524179	19.5188121683935	5.82973653105945	13.5266038915933	20.357849816553	7.05222970644351	9.45101581401252	12.2206298428033
Os01g0276900	11.0727544468166	27.4781298323541	36.7063115992592	28.5849791150915	20.4958488081058	52.7179965189655	5.73523799172627	22.7265261076139	41.9447458391764	14.4845422565022	23.3959437802253	48.3648915509753	10.9825840337464	36.9730411624517	46.4744077708163	36.5428145319347	60.3535090648479	116.573076506041
Os01g0280500	8.10643734176465	9.1177752460151	13.4518685144152	15.3649138836315	18.4639234184193	35.6972350602651	6.08932923716752	8.32898937474613	26.4433485993682	17.8086223481719	22.7509997536821	14.8069128138009	5.16761514504813	16.0491524802568	26.1574858626009	10.374639513214	21.6930737022964	19.8831388953823
Os01g0281000	719.750097091397	1396.49840073891	1364.83215230978	933.036490985298	1298.67315582287	1703.98542269732	818.801251271374	1876.37971833224	1659.40971725142	958.827515720648	1558.76342536926	1512.79608556526	926.729354749643	1900.63657264171	1778.6920321333	1284.99030527734	1714.03403954512	1555.9489094122
Os01g0281600	106.886405840891	370.954175754007	254.177936820754	176.369687943104	281.883724828974	436.034233700616	174.676908740983	180.815989911938	311.584353016477	160.218082818444	357.490998283249	492.309293753839	192.183887202784	246.137118250914	276.55244267763	247.603778260737	606.890143816627	487.753631533658
Os01g0302250	14.7232988769243	47.7633685670843	25.7386188153449	26.551479633254	65.6110114426076	69.2679492410273	15.5554611707721	44.1575352033644	47.1034409946118	21.8455209296993	78.9081634705323	66.9268270714694	13.0215403234866	26.9919136548981	57.7181013699658	39.2602473067697	46.1995643342045	59.9644462624901
Os01g0306900	246.656579821701	390.901952493228	334.891785258443	206.98629153242	280.891681645725	318.969407466617	247.502210074485	427.967115128625	443.695699281444	260.608036534964	350.506124571512	342.850822669372	220.519706169817	321.054286224347	333.80391878814	200.837998862531	255.238009356935	232.248143857794
Os01g0307686	16.5562208476659	17.6780799255386	55.3867281200867	23.6813773388943	9.91206657462301	48.5385020091092	28.5974116002957	21.8769504423034	63.0543374876924	49.4031761066171	13.3501101121073	46.2266984887729	19.6367976542861	13.160167826407	72.9065719566761	26.6855966288937	5.25950965295383	14.1730834568057
Os01g0309800	38.1659293629885	275.624045098973	261.826334090142	272.569423075899	237.503535509909	310.717650479428	87.891832624167	301.326324196375	211.991695005877	240.050180410135	246.416936802946	289.245372922644	82.5503510340417	432.907514543991	255.478161520753	287.911060193507	247.458411435992	268.118167918443
Os01g0314800	567.893319349686	580.951618848197	746.41443025241	724.134302140113	658.37017573228	633.31238811212	607.25503511566	391.384774542378	805.119384235171	1034.47950186332	403.043774280203	644.992599936808	341.564579058119	367.690992687815	673.16057439685	541.010468400157	346.842291212268	518.399948999976
Os01g0317800	268.247517617978	499.449926489081	525.675844095806	277.447162350126	436.294701271529	446.018027775443	198.046854804348	496.296195689905	492.737384267234	187.687463482388	432.761670913497	512.457645697831	281.078234068947	380.727814084781	690.73968327428	381.725797735858	552.912864283248	759.427774871009
Os01g0330100	150.705277828287	285.790146073686	330.914816649038	106.311653984964	200.485058701849	309.382187840002	111.697715047637	174.432822670253	253.946462894051	56.565166894379	258.797538834963	280.527181494371	183.75610971592	229.793726810202	347.196128256211	162.664374655685	280.908886675111	367.211206710925
Os01g0332800	69.2665289147192	74.2769422561368	142.35723451955	64.1917908300417	104.549125738254	121.867626697445	116.15575881142	229.829881619791	159.579804500066	97.9425437606371	147.639114841097	189.422650138773	69.7698865487254	132.851106729475	164.013741171047	55.1502653597695	70.8751792498864	78.8895390691406
Os01g0368000	113.460912517994	132.240921900989	183.423425380928	102.032389920859	188.119398412295	215.075039699222	88.5748091091049	182.601776378905	176.378932347697	172.172018690847	191.18480253993	133.733901287327	88.8471381260402	142.876034978568	173.48134032475	111.836922586199	158.426586523259	88.3728950171806
Os01g0369700	577.916926528674	786.756733783358	884.291881280732	679.379207559097	1109.35063206507	1054.76289513309	527.685601365471	662.903391454283	879.934615743643	812.944441745444	744.495226112639	1030.02271958847	280.491177171329	474.524725878934	773.782478335986	311.110477622024	669.711908091777	621.763351810654
Os01g0369800	65.7523669552789	146.54818165396	193.948941170238	85.6942000201241	117.427688044399	199.607925020831	46.5136586072696	85.5228739977012	89.2155859777552	91.4685294427325	143.913048938543	173.0086085795	29.4716733787556	108.400992447764	98.1100363342726	36.3878980043754	75.7926071462015	62.7206473428723
Os01g0371200	12.1685695173892	60.7278275961317	56.1716516691143	19.4339854724504	37.7383064924	53.3286808566339	16.419858736868	31.4617982301105	78.3233149064837	22.6348617822676	80.1317817389713	81.207619011824	34.0003500444555	19.8345424691841	66.2061497191977	20.1073478971497	52.7837315918697	46.2622988792257
Os01g0371500	1954.02909800834	4211.21608701404	4396.20121319468	903.768103326174	2583.47902529044	3944.22948539471	1693.33936564557	3747.47586962429	4572.32113000452	1515.19816685491	2288.32974578702	3408.89671184293	1846.20142454554	2472.37817213291	5533.95664352227	623.321724473367	1642.20538238391	1226.67510294392
Os01g0373700	0.866281212468025	5.23791253990066	17.0896514175326	2.6833679793157	3.30328086249518	0	0	10.5266255864845	13.8699617362919	7.62363869809591	3.39645678174313	7.63316851257185	3.37914816734986	1.21429202147427	17.4866891915105	3.20349321243712	3.82758459488374	4.83501552516439
Os01g0373800	3.43878353912109	1.72800292520163	19.1639828283446	0.919003150461092	0	22.1734521407024	3.11204792239472	6.62688016105286	13.5565135199539	4.15984507692269	1.11545106674296	11.6421729216688	1.08118272338331	6.20895157054483	27.692033732102	1.07663723428493	0	9.32629918573651
Os01g0384800	387.207191765988	701.091610426907	728.219229900717	374.030722349964	282.576416048052	492.136971306593	271.424409775002	744.825933434627	1580.99847109908	1112.46869202135	1534.33250093049	684.478146028972	648.905837922987	714.012189320995	1089.24612467576	761.099784718425	955.99205231756	1320.71351009329
Os01g0510200	104.401919982188	103.329552235175	200.790109749581	162.344019318313	152.918831867741	117.114692978006	81.6965188714251	106.550733690856	204.507010332414	97.4429826464312	127.010680014237	100.640704022117	90.3799986452493	125.634960147902	201.022278742927	159.107758950041	176.153809191714	218.851648622724
Os01g0511000	438.866889760613	928.240538814886	1111.50507857912	1124.49099769952	833.633467064151	432.274954189144	508.439460039272	1086.81757592741	1427.15827318212	1137.06111776225	1408.33773308227	651.264428334768	632.141209430665	952.82281709887	1011.31260889883	1061.39376731306	1113.65065968183	921.01250338408
Os01g0543100	3043.18279486352	4920.60788255715	8167.24328282998	3906.48016252841	6354.24828783178	6555.67458994787	3637.36081534552	7421.77181401542	7456.6736895218	3614.16688461648	6487.07407021146	6768.00997167282	2591.05285428362	7906.08797434856	6443.40263045029	4645.62367028554	7680.00460607302	8295.65222100412
Os01g0557500	1289.22561972478	2385.9404991201	1976.38787396103	1242.72282212885	1680.07473693263	2386.01442792216	975.664942096423	1558.29759137715	1587.59400146604	1025.44646761778	1184.79131259481	1706.73685560313	1663.97230647627	1335.77921167375	2379.06160734735	1145.23221343101	1372.33853813604	1749.43804412453
Os01g0566100	341.320266583153	428.582739910544	405.22180815362	414.972980533858	453.523816109402	343.907346885661	322.038800532724	587.569181690318	492.977971486913	448.552848213289	514.511273092946	338.981846579827	332.473735566092	629.823310437949	626.992326985614	428.712549638204	489.719941657651	312.544300686489
Os01g0570800	335.677260152305	299.503338305634	473.064994260548	351.705772389363	328.40225655517	449.470650709667	386.18553242114	485.875049443214	742.682632781805	711.649665393789	419.667497551207	460.211438259881	341.628195976863	389.827935632999	640.97299460562	400.23914145033	256.434523235275	309.791824618462
Os01g0575200	527.533325201579	678.635123562642	1141.54714117572	612.590180962997	716.710676331159	813.5826557241	624.879713125849	845.928440073598	1081.87900183927	825.243545421702	525.097410414403	827.893651542983	552.32669413635	827.501758820817	1104.29410481152	557.149589379436	476.275205248926	562.680287890255
Os01g0584900	12.4467453221225	23.3355162488189	67.6167612223545	35.0606551112807	15.1185739228696	55.2803204310063	34.8303858381389	24.3460475900497	88.7392608441638	74.7903977378572	50.7557036413585	81.9545118138153	5.93135307915183	29.4662235863418	66.133468689276	19.7238723664175	10.7817219936107	47.4258924075838
Os01g0587400	176.815418201197	202.388580214565	259.558298235382	198.663962644683	279.577958213737	295.614461046006	182.642345265399	323.150070375623	285.941615767773	255.752230489295	363.692578465033	346.681055868746	98.5101382380213	259.511260796212	314.829610883747	173.281705800174	228.137251320269	205.048903957702
Os01g0588900	188.186966336783	244.330252297025	291.842040061326	301.704507345637	323.848766882649	309.966568144467	195.223234997234	313.16915015022	345.272768844425	235.817833631974	261.558435130862	296.481809933548	222.076917213673	279.004474939241	301.636773257312	269.475315371932	231.259970021958	267.021126609414
Os01g0591250	25.4874179172613	33.2049044959717	101.298340311041	58.7719158817233	107.252795347108	167.207037323049	41.7715192027441	41.2645763579311	69.7142911290593	46.4235255450875	52.6748700852337	128.778852074746	43.0282460362181	156.559310488491	111.97424080257	95.1730690817578	103.102405535175	117.688639344878
Os01g0597600	3.98278878045998	8.11760438075252	20.0829791894526	4.14579524285795	7.84584418518965	9.89100411613276	2.01771769512375	14.6083164500385	67.1961408933389	134.32341870313	59.0847424807739	17.326712799265	7.04206362829636	6.68923894605599	36.0423274383617	51.6996472002855	7.03072637973178	19.2323789770673
Os01g0597800	137.673097419242	115.552557844261	255.494853737646	221.170712397459	127.235321039	202.811714835749	106.243982190414	116.728397793709	307.532959715427	199.529880958997	172.162619764619	165.171590133804	65.2585549247732	148.936291313204	261.037289945773	108.757757573314	83.4511332871576	162.41119199156
Os01g0601200	129.603329968102	176.035440605723	197.412530973921	150.796102417233	217.862397980784	252.481218883827	101.545135317637	228.652602656272	256.947025429822	111.03475821191	210.069115556509	261.646374466126	126.176789522549	143.40277394102	199.933516886123	226.030299166619	287.017986605836	264.608552239256
Os01g0603300	640.663912164547	1198.15017588567	824.160095034698	1684.74718258934	1242.21279371522	768.624870207682	533.672450612231	1592.25536704488	1135.98126037964	1292.3486308879	1495.89093468915	691.83465007443	705.821152770283	1868.743375079	1109.07248350009	3048.07176733671	1968.83877391124	995.898901093164
Os01g0605700	12.0644271232838	31.1237337783468	29.6627897189045	8.18739954305141	20.1146087218848	33.9118308867626	12.287367543308	37.7943361880324	34.5844421181709	17.4928648735965	31.1880169908745	35.5013207763525	5.12636194843762	15.8305650471493	27.6299419687078	3.6293943036166	16.979607551535	12.1627187786098
Os01g0607200	520.13239223107	1143.15300655852	1290.62978896206	497.468478515974	814.363006390545	1481.49981174227	456.576065967988	795.523117681393	1047.54238006178	443.268355536437	558.130907124313	1254.01302878761	568.455126206913	759.527848517796	1220.05712072057	450.282680853112	969.594766509329	1655.84945506609
Os01g0609300	199.101023004291	257.417221011117	609.687327298992	353.045081495692	234.859143988942	362.906409984931	243.010305942134	710.92413849644	1828.8244469716	1378.69083024591	481.891988863009	743.069266614001	156.749944430757	378.054894716978	1238.44133412434	252.490156186689	163.073440201551	317.196452602278
Os01g0609900	1654.79276020342	1988.33232746305	2330.3633417729	1364.41719266725	1500.25495835756	1368.26228123358	1854.07369661947	2656.81730141536	3367.00933550372	2597.0959814308	1620.47450530941	1387.10645326459	1532.11641986234	1652.62518580089	3013.7823127528	1160.68316755922	971.238913147041	764.176787281094
Os01g0615050	312.847376115793	305.548045843307	398.202182540916	253.756245231569	347.926825965309	269.528612658721	240.058559217438	517.842471020183	825.557202696885	520.485992082238	510.677200141363	439.468169408984	158.617606481729	709.159377324136	670.877962026749	190.521352428777	207.05378619117	293.753044754857
Os01g0615100	133.067502571776	188.133897191412	233.396985775958	177.169037042814	168.541905075385	137.213668487727	163.097059813006	297.917534397889	656.849846885857	676.225067180027	262.183987867889	265.488678111672	66.2286673828205	379.972645808685	495.401882845563	92.6546676237761	72.1598338475758	106.899441949572
Os01g0623900	212.206130248624	291.408223633334	435.906978703787	220.219759311787	407.000815589318	542.385276142233	231.645837185818	293.937311455729	394.938038758392	211.787807571242	351.477774359183	473.445169559563	171.322774924916	362.038200168768	348.360656858505	207.518134318099	479.424702739257	677.377075026156
Os01g0626350	0	0	55.6266539448675	0	0	49.278559292639	0	0	0	30.5277977229583	0	0	0	28.2917104873583	0	31.7645802108072	58.2691872508542	0
Os01g0631800	17.3798966687608	21.0302614497046	50.1366676635531	19.0754890873135	26.4637826493183	39.1837278326202	31.0849464118929	20.0765954931722	88.8790061806154	47.1365082317754	25.0213707013892	52.8265318156384	22.5275011672758	21.5346060891367	53.7335418571624	21.0601735510435	14.3576126518951	40.3467899818385
Os01g0635200	1.77341038255518	25.726791009864	26.2080719593438	3.95195446277116	13.2807483083093	7.34393597468604	5.01229056402189	37.247491407154	29.2812521899665	2.45744212090456	14.4841441857923	12.9331414283419	3.08462318000718	17.2591724727806	20.4504399786677	14.8103856793467	15.8388606824637	22.7856325462739
Os01g0639600	123.12206703047	141.718371524248	176.292124907515	111.99725923797	102.477016942351	160.811671132162	225.754200444818	298.007261273311	433.724518570335	285.283949362454	281.537302418915	227.669011750616	127.689321615249	156.314214128603	253.064392287343	51.3779251850943	90.3683888087314	85.2929627680696
Os01g0640700	359.99847447445	395.631704214309	467.958813125776	389.420040338702	496.482585988713	525.920526904029	297.733289582302	458.348729632337	560.35899824376	370.964605847515	510.06657018923	629.909776086659	267.142467247557	374.804619333609	367.624811525492	526.515798246652	531.539415131574	497.627897331262
Os01g0646300	329.276040951226	526.278820608484	465.835080338178	310.04033558951	331.647258629463	336.59065176083	242.497082505823	462.883540452284	471.576479266277	278.473817387649	375.745548331313	346.476992418867	286.503918807555	319.988195048734	497.322360617211	331.969226472535	403.233929116984	388.888456126305
