baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	weight
Os08g0200100	449.341878717904	-0.594928624268432	0.13881774546159	-4.285681360767	1.82179953672446e-05	0.00165367288292684	1.64568999184298
Os08g0246001	38.927946002835	-6.52988386031852	1.0757977762205	-6.06980605895969	1.28064810003434e-09	7.35967705564625e-07	0.823133823771498
Os08g0249000	128.955138639176	-1.49888876116376	0.305379158994609	-4.90828767129527	9.18750246563725e-07	0.000216247584516723	1.0063479701655
Os08g0250900	1258.46338408906	-0.616496204814641	0.160909664388358	-3.83131869150332	0.000127458282400369	0.00784755861415904	1.65127946106027
Os08g0331000	1055.19978972328	0.7134277919615	0.145306893103732	4.90980005643778	9.11693010042747e-07	0.000134657109616432	1.68318038829918
Os08g0332150	29.8598401975903	-20.044801945037	3.17322427108049	-6.31685636836873	2.66937460348809e-10	1.8145627823723e-07	0.808123485487072
Os08g0376550	187.954115352292	1.00741980064702	0.271035616472505	3.71692773724157	0.000201660091784948	0.0144351902621543	1.1501403269636
Os08g0384500	439.927082107406	0.879619360932583	0.233267171156583	3.77086649857871	0.00016268169042297	0.00936051380068944	1.63099577867261
Os08g0386200	346.394764133774	0.681740931023779	0.180901419336472	3.76857701572676	0.000164180830574882	0.00936051380068944	1.64568999184298
Os08g0392100	118.366226904781	-1.22555623366322	0.221568644556451	-5.53127107004066	3.17918584930181e-08	1.5478903069911e-05	0.692606008513783
Os08g0398000	663.190713521856	-0.784030996337928	0.227608490040136	-3.44464741275545	0.000571804743901978	0.0231490087043467	1.64636584705379
Os08g0409500	724.174558993602	0.677275426571243	0.12578832178084	5.38424725747797	7.27484446573673e-08	1.50497490033533e-05	1.64636584705379
Os08g0434700	2524.45829542422	0.65270300553388	0.186423749851059	3.50117946911458	0.000463203797240557	0.016424492807507	2.17807809220891
Os08g0438400	181.670991877664	1.33364312219973	0.185020808840443	7.20807097622101	5.67500501730552e-13	4.89853934988199e-10	1.16051998648671
Os08g0438501	34.2184512410626	2.68605986554887	0.801621720018505	3.35078229353224	0.000805836280609714	0.0449240793005708	0.808123485487072
Os08g0445700	179.797270704215	1.01642286512103	0.271044843648978	3.75001734560709	0.000176822338827086	0.0127620183250535	1.17387973752249
Os08g0446750	291.000176245414	0.896393540724769	0.235788701029777	3.80168149198789	0.000143717405537035	0.0107466661557343	1.1840743146758
Os08g0446800	784.121181871922	1.41610462139109	0.221621052639015	6.38975676962285	1.66149823900393e-10	6.2586060650641e-08	1.63099577867261
Os08g0460600	725.477878523007	0.760966150036652	0.229590468595201	3.31445009321506	0.000918235697467582	0.0317242347454477	1.65127946106027
Os08g0460650	178.103088041903	0.967214738410599	0.268831444503147	3.59784823608786	0.000320860741015234	0.0203246882143291	1.13915437899261
Os08g0478700	318.916531017921	0.867518594843971	0.259698171736024	3.34048787885107	0.000836313312725922	0.0239925688914977	2.28349262014454
Os08g0482600	182.682971944741	1.12123026258409	0.348858016510146	3.21400171278989	0.00130898892468082	0.0492651567873734	1.13915437899261
Os08g0498400	495.412471818662	0.945616539618732	0.245539671912358	3.8511761959031	0.000117551883136251	0.00736677953765995	1.64568999184298
Os08g0504500	298.104283862834	0.608566113658092	0.182054999640768	3.34275968723143	0.000829497007859572	0.020511499882769	2.87658569010505
Os08g0516900	1507.95265013394	0.609969740579852	0.120283380147043	5.07110574905844	3.95510910691454e-07	4.94636927878849e-05	2.23225597618304
Os08g0549000	668.433042843288	0.590774740471491	0.159365976095178	3.70703179528522	0.000209702623674788	0.0111521809397581	1.64636584705379
Os09g0256100	16.5008376496949	7.01203093053863	1.27353252110201	5.50596927393027	3.67142566099375e-08	4.35043979314588e-05	0.245667443900974
Os09g0325800	34.6218638366012	1.47815529717859	0.44015382985306	3.35826976144238	0.000784320296215194	0.0442928974839391	0.804136900383171
Os09g0334500	1710.47047531409	0.639186848677237	0.150851513247519	4.2371921561599	2.26332425416199e-05	0.00167736281895704	1.99813037520914
Os09g0347550	803.205283843588	-0.604565245134071	0.174958767284326	-3.45547270661544	0.000549328804563056	0.0225814932620441	1.64636584705379
Os09g0364800	68.6461014417067	1.12137208465998	0.329891102262846	3.39921894518547	0.000675785950667635	0.0353185180865605	1.0063479701655
Os09g0394600	1377.04412548051	0.762713222377667	0.217059767094238	3.51383967921854	0.000441679299554906	0.0159138683762811	2.17807809220891
Os09g0403300	1388.58667256527	1.303217028346	0.295398837193697	4.41172023805722	1.02552567257831e-05	0.000820383854581557	2.20557930712798
Os09g0409100	214.834915815667	-2.02986030133752	0.580019720706719	-3.49964014820783	0.000465886626610214	0.0220553053191321	1.43602280405446
Os09g0412300	534.069272464243	0.894230800716938	0.271565886787308	3.29286867100986	0.00099170785454806	0.0329384733404222	1.65127946106027
Os09g0414600	58.6004989902477	0.996515452558171	0.29587734988476	3.36800181881546	0.000757150966193502	0.0428574718595103	0.823133823771498
Os09g0418000	284.643253308094	0.737028910308092	0.191002496608881	3.85873966777156	0.000113973264168702	0.00723551171528735	1.64568999184298
Os09g0447300	1950.89732264167	0.827365633518827	0.193262685449323	4.28104179342876	1.86020414988176e-05	0.00134047685839305	2.17807809220891
Os09g0452900	64.216196245631	0.89063181803797	0.257685581121599	3.45627339396103	0.000547699504993416	0.0317296541489368	0.983122688031377
Os09g0455300	350.411244573853	2.57995946765682	0.261464952510484	9.86732425468522	5.76827815664556e-23	1.45917945656763e-19	1.22398669055803
Os09g0456100	280.016594730474	0.64906147994114	0.187377452125372	3.4639252086044	0.000532354501209407	0.0220504621413857	1.64568999184298
Os09g0456150	1.94830557045622	15.3087169483313	3.85495590257968	3.9711782275089	7.15180488584736e-05	0.0414693832783537	0.0831487399230654
Os09g0468300	313.533010698581	0.601199158801879	0.189120884535945	3.17891469404381	0.00147827590185816	0.0298684343445864	2.87658569010505
Os09g0482800	241.006286224753	1.27212127921682	0.247300374310663	5.14403297108948	2.68902308841364e-07	5.18513389670654e-05	1.43602280405446
Os09g0484800	302.844952602353	0.663263597967294	0.170368737987421	3.89310624591389	9.89687814354678e-05	0.00609772047094552	1.77177271690577
Os09g0486700	395.252706612651	-0.726920236904985	0.194586240435234	-3.73572270721234	0.00018717683868995	0.0081434684966104	2.27222783471531
Os09g0501600	962.902299063684	0.6534169450745	0.176813914137027	3.6955063647769	0.000219448982434729	0.00936051380068944	2.20176916511122
Os09g0501650	83.9633928595864	1.5041674939053	0.389012365039811	3.86663157545485	0.000110348939997478	0.00999947980671968	1.01309166190385
Os09g0522100	35.1208899388637	4.12157928056323	1.16940634925332	3.52450564612968	0.000424273772811461	0.0298092602437924	0.828649769479635
Os09g0522200	190.230467456704	2.22748025364569	0.413867477873317	5.38210990892963	7.36177896493081e-08	2.0342379916375e-05	1.17387973752249
Os09g0536400	872.966322808455	1.2334402198641	0.209695586303569	5.88205141370258	4.05212417686562e-09	1.09325812253412e-06	1.68318038829918
Os09g0553900	121.091473230376	-1.27737191957589	0.334883181711223	-3.81438062386004	0.000136524911336673	0.0152856944048232	0.712411215409016
Os09g0557800	1820.49373719411	-0.658813031480804	0.214880580068866	-3.0659496138258	0.00216979876329473	0.0446930123599443	2.20176916511122
Os09g0565300	322.429283922309	0.809435448342947	0.19775194526121	4.09318577005027	4.25486559766269e-05	0.00306336303553826	1.77177271690577
Os09g0569100	295.012919269476	-0.682293604869283	0.218100190376418	-3.12834942368329	0.00175791057685371	0.0448176742901858	1.77177271690577
Os10g0100700	194.543419359794	-1.34224224204276	0.249138145130883	-5.38754208568753	7.14277535084354e-08	2.0342379916375e-05	1.13915437899261
Os10g0103700	159.396400726567	1.01699369508173	0.270222215946904	3.76354583400189	0.000167521006222028	0.0148627601735181	0.914240638055186
Os10g0140700	656.162464783229	-1.10600461967865	0.210895834012035	-5.24431705756468	1.5686225799353e-07	2.88553939161901e-05	1.68318038829918
Os10g0146901	508.200830364997	0.819451074700032	0.195239447924821	4.19715935181076	2.7028376221581e-05	0.00228476450206416	1.65127946106027
Os10g0171500	1421.857139976	-0.748100406012049	0.151229634559574	-4.94678445921489	7.54494403025247e-07	9.96952307275147e-05	1.99813037520914
Os10g0207400	262.417727295033	0.818479455607269	0.233991947551496	3.49789582150958	0.000468944272431672	0.0253785193724105	1.1840743146758
Os10g0210500	353.396384878455	0.941942493581523	0.288818649549216	3.26136312544807	0.00110877948298739	0.0424975366972956	1.22398669055803
Os10g0389300	140.775606966859	-2.60561088641489	0.580439315203503	-4.48903239006365	7.15474191038602e-06	0.00248320799924156	0.391269255012807
Os10g0392400	180.279102953493	1.41704633505363	0.307042189294604	4.61515187313229	3.92807961787763e-06	0.000663196483541469	1.1501403269636
Os10g0393800	33.9100015329552	2.23465458788803	0.624051476710386	3.58088182030711	0.000342436526595667	0.026418590296951	0.804136900383171
Os10g0403000	504.172126048465	-1.08211834640828	0.272173761788052	-3.97583638958907	7.01323312999845e-05	0.00863171071576271	0.783932348973931
Os10g0406350	322.465196033622	-1.05336352191869	0.216054752635524	-4.8754471219417	1.08562275041322e-06	0.00016163968676494	1.64568999184298
Os10g0416500	213.444554551048	1.31953028116817	0.284146559804024	4.6438369061313	3.4199757325427e-06	0.000726580609551787	0.852733381009301
Os10g0425400	26.1895089164783	2.49343350552454	0.601067866355098	4.14833938910232	3.34895672257329e-05	0.0116337321210609	0.247347577385069
Os10g0431000	474.248571739634	-0.597520012844671	0.174984849544573	-3.41469569736932	0.000638533052946876	0.0404367765861656	0.783932348973931
Os10g0432001	271.648720770248	1.07313188945102	0.294406120221948	3.64507330432535	0.000267315595819324	0.0135929510387332	1.64568999184298
Os10g0454300	341.799300399985	-0.894158327039172	0.266685415619527	-3.35285799173527	0.000799817322277231	0.0232628922767579	2.28349262014454
Os10g0461400	10.4106815942765	6.16383041052672	1.54021449904324	4.00192987038859	6.28279226340949e-05	0.0422965870507923	0.0703639768885391
Os10g0466800	82.47197736068	2.77145182423703	0.51008455506432	5.43331845028626	5.5315560423264e-08	1.80548233516642e-05	1.01309166190385
Os10g0467850	1928.41408159346	0.624705622690618	0.188831386944149	3.3082721723343	0.000938735295659288	0.0262805556483375	2.23225597618304
Os10g0478350	110.93120539307	1.13742828628958	0.322477363339914	3.52715699021222	0.000420047625635448	0.0246347322367928	1.10774198098822
Os10g0483500	1029.63467434855	1.26954622940568	0.218855188105452	5.80085050939696	6.5979402046698e-09	1.71165015175431e-06	1.68318038829918
Os10g0489399	17.0580142076038	4.88247022721191	1.31109225906511	3.72397151569898	0.000196113062608041	0.0398079766251638	0.245667443900974
Os10g0492400	992.969025254995	0.805801199167848	0.257168659777135	3.13335691785369	0.0017281915356383	0.0414898242952079	1.99813037520914
Os10g0499400	1022.81262970978	0.759554688478349	0.157913481834396	4.80994199896685	1.50974098046202e-06	0.000216247584516723	1.65127946106027
Os10g0512400	862.829490377919	0.630730756756388	0.174452206918257	3.61549313647794	0.000299776417833024	0.0148627601735181	1.63099577867261
Os10g0513300	565.317922356606	0.59767392643287	0.151386980486148	3.94798763086207	7.881087545523e-05	0.00539897836838072	1.64636584705379
Os10g0516900	300.542583271457	2.277489867857	0.300457516991404	7.58007285243644	3.4536097677858e-14	2.28928123713294e-11	1.77177271690577
Os10g0532600	365.219103239276	-0.635982874186502	0.20121427779806	-3.1607243837079	0.00157377337242179	0.0437542785371087	1.64568999184298
Os10g0555600	3508.0021153545	-0.80681532205622	0.157621200229787	-5.11869799798509	3.07652142216978e-07	4.10262726126594e-05	2.20176916511122
Os10g0561800	559.241500088224	1.26453117227297	0.157271985537249	8.04040953608657	8.95387128998639e-16	8.02960764554615e-13	1.65127946106027
Os10g0578200	355.808774104637	-1.57727249749032	0.36171346047305	-4.36055792733718	1.29731231022081e-05	0.000952625527057041	2.28349262014454
Os11g0104866	666.59853979897	-1.15074465958197	0.337679976757323	-3.40779654936118	0.000654897038073375	0.0254185844645298	1.64636584705379
Os11g0112400	74.788871971594	1.05844004444753	0.31778611706722	3.33066797950662	0.000866378725180836	0.0414693832783537	1.0063479701655
Os11g0113700	1197.26564280679	0.695863392492779	0.207262503696088	3.35740126691287	0.000786788376379562	0.0253040557818972	1.99813037520914
Os11g0118300	595.008490596725	-0.90594548700614	0.247969101202416	-3.6534611877575	0.000258728912658871	0.0156843658821377	1.29754370384622
Os11g0120300	250.744122078069	-1.00747412992612	0.183045870066885	-5.50394351731613	3.71388577793956e-08	1.49834552986796e-05	0.852733381009301
Os11g0121000	374.933603435924	1.05727103011446	0.23018472077901	4.59314165830101	4.36622457414096e-06	0.000493720353206387	1.77177271690577
Os11g0129000	682.132076777802	-0.598076857718406	0.176411509643838	-3.39023717287992	0.000698321797369428	0.0263799682839043	1.65127946106027
Os11g0139700	3457.12894272349	0.628685503669882	0.207543613105808	3.0291729736312	0.00245224235233574	0.0478458785986657	2.23225597618304
Os11g0143200	627.224149784573	1.24184152126212	0.198784469987955	6.24717575441063	4.17940695830878e-10	1.50475475181992e-07	1.63099577867261
Os11g0143300	1735.91556833711	2.53254107479023	0.147405201419654	17.1808121450221	3.69699038686192e-66	1.90298901183914e-62	2.20557930712798
Os11g0149400	206.219474393034	0.861711703426624	0.228087117767323	3.77799374143381	0.000158096851101415	0.0148768168258873	0.852733381009301
Os11g0151400	96.3602396789004	1.67168999975676	0.309767023753573	5.39660413009822	6.79140036188603e-08	2.92507832254692e-05	0.712411215409016
Os11g0153000	126.36158111317	1.14007834920171	0.2407605469499	4.73532048188504	2.18709220143156e-06	0.000945972204400114	0.391269255012807
Os11g0180900	331.604585485112	0.60382986656498	0.193594281613938	3.11904805003035	0.00181436370421893	0.0479563865200419	1.64568999184298
Os11g0182100	234.72162277048	-0.761511335742248	0.231526528647348	-3.2890889013507	0.00100512270268909	0.0414693832783537	1.17387973752249
Os11g0427700	968.9734130382	-0.742610694246035	0.170903599284254	-4.34520219209012	1.39147434444277e-05	0.00104609304384917	2.17807809220891
Os11g0435500	102.356685617234	0.933968975290282	0.2540793551586	3.67589477983083	0.000237017204269265	0.0177470083615596	1.0063479701655
Os11g0459300	27.9562373066052	7.41893579271585	1.4165342275649	5.23738547812532	1.62867296596607e-07	6.27772489514124e-05	0.706892684523607
Os11g0483000	125.296051895939	1.67615903504001	0.473025845952907	3.54348298170346	0.000394878795565909	0.0453225384471808	0.391269255012807
Os11g0488900	307.025019372392	1.19873421146335	0.358437080124018	3.34433650404861	0.000824796285506025	0.020511499882769	2.87658569010505
Os11g0489250	1000.42059307294	0.627996329600641	0.198142779033147	3.16941315078449	0.00152747100035986	0.0386346447807133	1.99813037520914
Os11g0490900	124.030210674833	1.4950015114209	0.310720326455955	4.81140557643183	1.49872536566924e-06	0.000299222753198856	1.10774198098823
Os11g0508600	909.464579967138	0.826977648445764	0.22309262770341	3.70688021813606	0.000209828122607142	0.00909191958836609	2.20176916511122
Os11g0513000	46.9451421552042	1.24658094182758	0.316040376111996	3.94437241583913	8.00092364773158e-05	0.0454943065417069	0.0786030461826886
Os11g0513900	182.524417377976	1.39302389393192	0.406150463489796	3.42982224361519	0.000603976781645547	0.0303658896979269	1.1501403269636
Os11g0534300	29.1783759260866	1.37264244139518	0.386892103006512	3.54786885213854	0.000388361545902802	0.0278089894577965	0.828649769479635
Os11g0557800	2494.22710362883	-0.597393076114687	0.18086105211019	-3.30304987803965	0.000956393749254191	0.0265315081598603	2.23225597618304
Os11g0566800	20.2651602261673	-3.65348198777475	0.894958840169974	-4.08229051861297	4.45940022541802e-05	0.0145264624800719	0.251941888622225
Os11g0582100	270.495575781332	0.774218826363714	0.140392835036594	5.5146605320842	3.49453808727176e-08	7.61289846455862e-06	1.64568999184298
Os11g0632200	209.030248513274	-0.72946332831688	0.183425678125832	-3.97688772788105	6.98231103119919e-05	0.00736677953765995	0.977680474665512
Os11g0634200	218.974708007827	0.73586652823956	0.145923986877136	5.04280717644548	4.58751478577834e-07	0.000119263521677765	0.977680474665512
Os11g0638000	296.944547577014	0.888316001030642	0.190153130029629	4.67158232363688	2.9888826093688e-06	0.000293290199103587	2.28349262014454
Os11g0643100	49.0882867040677	3.54913148205042	0.883369219074274	4.01772147525101	5.87635959406544e-05	0.0081434684966104	0.712897023014696
Os11g0643800	1340.19194230137	-0.601287010388755	0.144330565627502	-4.16604069813319	3.09935395125855e-05	0.00204533538956626	2.20557930712798
Os11g0669200	57.4003615792976	1.17733390722424	0.355199612031963	3.31456980059509	0.000917842612377241	0.0482487964776835	0.823133823771498
Os11g0670900	509.20036762668	1.10754838969662	0.311309059794222	3.55771332330875	0.000374097264679566	0.0281196558345649	0.783932348973931
Os11g0702100	69.4979607092807	-1.36407582127892	0.420529155401252	-3.24371284073604	0.00117982626134448	0.0498504703458673	1.0063479701655
Os12g0102600	281.808214586806	-0.800522671402817	0.211223245803658	-3.78993641706908	0.000150685851081747	0.0058115058162661	2.87658569010505
Os12g0113500	1602.22341239173	0.816658957550974	0.206229428360232	3.95995355291618	7.49643421990023e-05	0.00407039271933719	2.23225597618304
Os12g0120100	156.365907716031	-1.62817711454969	0.262001804592773	-6.21437366464081	5.15297729225646e-10	2.3731542398217e-07	1.17387973752249
Os12g0127200	132.210228012748	0.97826051033211	0.186342647548484	5.24979398544597	1.52269407374445e-07	4.0710655469486e-05	1.10774198098823
Os12g0139400	2252.23160765171	2.73523605582348	0.15225693843447	17.9646069594437	3.68881492557933e-72	2.85309989669058e-68	2.20176916511122
Os12g0156883	129.321048899611	1.2756796616014	0.358010761147607	3.56324390225646	0.000366300044098269	0.0239708181383237	1.0063479701655
Os12g0163700	393.423810357252	-0.697008278490084	0.21432463554911	-3.25211460971024	0.00114549822163709	0.0294009652736221	2.27222783471531
Os12g0167950	249.179945146885	1.60503405796176	0.489853446169812	3.27655969456089	0.00105080097079951	0.0424975366972956	1.16051998648671
Os12g0181600	510.631706472573	1.1398768710969	0.21094336478105	5.40371048067827	6.52762759043717e-08	2.65048223872191e-05	0.783932348973931
Os12g0181701	252.605341761713	1.06458128082277	0.294992169761674	3.60884589473289	0.000307562235226726	0.021733068050136	0.977680474665512
Os12g0207600	1.26827726236947	16.6593517237814	4.09792223692482	4.06531670456564	4.7967280390187e-05	0.0414693832783537	0.0556224558576337
Os12g0431700	169.687713960043	-1.02058910937218	0.286341164769302	-3.56424166324266	0.000364909643957554	0.021733068050136	1.16051998648671
Os12g0484600	286.059882122606	-1.08861169062538	0.269209635472317	-4.04373227100679	5.26069890779157e-05	0.00248320799924156	2.87658569010505
Os12g0556200	320.402767189269	1.1423795939344	0.238230533943515	4.79526941834105	1.62456340664868e-06	0.000301479579292078	1.1840743146758
Os12g0580700	618.70580225919	0.75167729087782	0.19942756958584	3.76917440471677	0.000163788415345067	0.00939638608481688	1.63099577867261
Os12g0586100	674.742971325085	0.647713833462473	0.176270798406562	3.67453849030936	0.000238279723236693	0.0148627601735181	1.29754370384622
Os12g0587200	182.249427423512	-0.759843068303612	0.214759323836775	-3.53811445635356	0.000402995329913846	0.0232628922767579	1.1501403269636
Os12g0614600	249.676048213088	1.07081789475522	0.27587189092358	3.88157666651096	0.000103781423126423	0.00860319692111106	1.17387973752249
Os12g0623600	1010.19128299928	0.808817103884936	0.109166992273174	7.40898954018075	1.27265342040476e-13	6.35050938953802e-11	2.20176916511122
Os12g0624050	273.180484894243	-1.05448471583996	0.332606310841584	-3.17036893609093	0.00152245497584274	0.0414693832783537	1.77177271690577
Os12g0626400	349.694579045389	-0.805402619257492	0.17007622888976	-4.73553902573616	2.18473658327865e-06	0.000370689624243298	1.22398669055803
